Point,Point_name,Time,Average_Temp,Min_Temp,Max_Temp,Daily_precipitation,Average_wind_speed,Average_Humidity
239,Sejong,7/13/2020,18.6,17.5,19.6,120.4,2.6,93.9
239,Sejong,7/14/2020,19.2,18.1,20.8,13.6,1.3,94.4
239,Sejong,7/15/2020,20.9,18.3,25.3,3.5,1.1,88
239,Sejong,7/16/2020,22.8,18.9,28.6,,0.9,77.8
239,Sejong,7/17/2020,24.1,18.3,30.5,,1,75.8
239,Sejong,7/18/2020,24.6,20.7,28.8,,1.3,68.9
239,Sejong,7/19/2020,24.7,20,28.2,12.7,1.7,78.9
239,Sejong,7/20/2020,24.1,21.7,29.2,14.4,1.9,84.9
239,Sejong,7/21/2020,24.8,21.1,29.8,,0.9,73.4
239,Sejong,7/22/2020,22.9,20.9,24.9,22.8,0.8,91.4
239,Sejong,7/23/2020,21.5,20.6,22.7,51.3,2.3,93
239,Sejong,7/24/2020,21.2,19.4,23.5,22.8,1.7,90.9
239,Sejong,7/25/2020,22.5,20.6,26.2,10.6,1.4,89
239,Sejong,7/26/2020,23.6,21.2,28.1,,0.9,87.9
239,Sejong,7/27/2020,23.7,21.6,27.3,15,1.1,88
239,Sejong,7/28/2020,23.9,21.4,26.6,1.3,1.2,89
239,Sejong,7/29/2020,24.6,22.9,26.5,26.6,0.8,94.3
239,Sejong,7/30/2020,25.2,23.8,27.5,76.7,1,93.8
239,Sejong,7/31/2020,25.9,23.6,30.4,4.3,0.8,89
239,Sejong,8/1/2020,25.2,23,30.5,30,1.2,89.5
239,Sejong,8/2/2020,26.9,23.1,29.8,29.3,2,84.6
239,Sejong,8/3/2020,26.2,23.2,29.1,14.6,1.8,83.9
239,Sejong,8/4/2020,27.2,24.9,31.4,16.7,1.7,84
239,Sejong,8/5/2020,26,24.7,30,22,1,92.5
239,Sejong,8/6/2020,25,22.7,27.4,27,2.2,90.8
239,Sejong,8/7/2020,23,22.2,24,22.8,1,94.6
239,Sejong,8/8/2020,23.7,22.4,25.5,36.5,0.9,96
239,Sejong,8/9/2020,26.5,24,28.9,24.1,1.8,83.4
239,Sejong,8/10/2020,26.2,24.8,29.3,27.6,1.3,89.1
239,Sejong,8/11/2020,25.1,23.8,27.1,69.2,1.4,92.3
239,Sejong,8/12/2020,26.7,24.1,30.2,26.2,0.7,91.8
239,Sejong,8/13/2020,28.2,24.8,32,,1.2,81.6
239,Sejong,8/14/2020,28.2,26.4,31.5,,2,79.1
239,Sejong,8/15/2020,28.3,25.5,32.3,,1.5,78.6
239,Sejong,8/16/2020,27.6,23.9,32.3,,1.3,77.3
239,Sejong,8/17/2020,27.8,24,33.1,,0.7,80
239,Sejong,8/18/2020,27.6,23.4,33.2,,1.1,80.8
239,Sejong,8/19/2020,27.5,23.4,33.2,,1.3,78.4
239,Sejong,8/20/2020,27.9,23.2,33.3,,1.1,76.5
239,Sejong,8/21/2020,27.8,23,33.5,,1.1,78.6
239,Sejong,8/22/2020,25.6,23.2,30.5,0.8,1.3,83.8
239,Sejong,8/23/2020,26,22.4,31.4,,1.1,77.8
239,Sejong,8/24/2020,27.4,22.3,32.7,,1.1,75.8
239,Sejong,8/25/2020,29.1,24,34.8,,1.1,71
239,Sejong,8/26/2020,28.9,25.8,33.4,1.5,3.1,70.9
239,Sejong,8/27/2020,27.8,25.6,31.5,20,2.1,81
239,Sejong,8/28/2020,27.8,24.2,33.5,71.3,1.2,82.1
239,Sejong,8/29/2020,26.2,24.1,31.4,28.3,1.1,90
239,Sejong,8/30/2020,27,24.6,32.6,33.1,1,87.5
239,Sejong,8/31/2020,26.7,24.3,30.9,0.1,2.3,77.8
239,Sejong,9/1/2020,26.6,22.7,30.9,,2,70.1
239,Sejong,9/2/2020,24.2,22.8,26,28.9,2.1,92.4
239,Sejong,9/3/2020,22.9,20.6,26.6,50,3.3,79
239,Sejong,9/4/2020,23.4,20.2,28.4,,1.6,70.3
239,Sejong,9/5/2020,21.9,19.5,24.9,,1.3,74.5
239,Sejong,9/6/2020,20.7,18.1,24.9,16.3,1.8,79.6
239,Sejong,9/7/2020,19.1,16.3,21.8,45.2,3.4,88
239,Sejong,9/8/2020,23.4,20.4,27.7,,1.9,73.5
239,Sejong,9/9/2020,21.3,18.2,25.2,7.1,1.3,81.9
239,Sejong,9/10/2020,22.1,18.3,27.7,,0.8,79.8
239,Sejong,9/11/2020,21.4,18.4,25.2,3.6,1.4,80.3
239,Sejong,9/12/2020,19,17.3,20.1,9.9,1.4,89
239,Sejong,9/13/2020,21,17.8,26.6,,1.2,71.9
239,Sejong,9/14/2020,20.9,15.2,27.6,,1.1,77.1
239,Sejong,9/15/2020,21.7,17.6,28.4,,0.9,80
239,Sejong,9/16/2020,20.6,19.4,22.5,3,0.9,93.5
239,Sejong,9/17/2020,20.7,17.7,23.4,7.3,1,90.5
239,Sejong,9/18/2020,19.9,15.9,25.2,,1.2,73.9
239,Sejong,9/19/2020,19,14.7,26.1,0,1.4,77.1
239,Sejong,9/20/2020,17.8,12.8,24.8,,1.6,69.4
239,Sejong,9/21/2020,17.4,12.2,24.1,,0.9,68.4
239,Sejong,9/22/2020,19.1,14.5,23.8,,1.6,62.6
239,Sejong,9/23/2020,18.5,13.5,23.1,,1.5,66.1
239,Sejong,9/24/2020,20.2,15.3,25.9,,1.8,63
239,Sejong,9/25/2020,20,14.3,26,,1.6,63.9
239,Sejong,9/26/2020,19.4,15.2,24.7,,1.7,60.5
239,Sejong,9/27/2020,19,13.8,25.2,,1,68.1
239,Sejong,9/28/2020,18.2,13.5,25.1,,0.9,69.3
239,Sejong,9/29/2020,18.2,12.7,24.2,,1.2,70
239,Sejong,9/30/2020,18.6,13.9,25,,0.8,76.5
239,Sejong,10/1/2020,19.2,15.4,24.3,,1.1,74.6
239,Sejong,10/2/2020,19.5,15.3,24.6,,1.1,73.3
239,Sejong,10/3/2020,18.9,17.1,22.7,5.9,0.9,89.8
239,Sejong,10/4/2020,17.2,12.1,20.8,0.3,1.6,75.3
239,Sejong,10/5/2020,13.1,6.1,19.5,,1.7,60.3
239,Sejong,10/6/2020,13.3,8,19.5,,1.2,63.8
239,Sejong,10/7/2020,15.8,9.8,22.3,,1.3,62
239,Sejong,10/8/2020,17.2,12.4,22.2,,2.2,50.4
239,Sejong,10/9/2020,17.2,10.8,22.7,,2.4,52.8
239,Sejong,10/10/2020,16.7,10.8,22.4,,1.3,61.8
239,Sejong,10/11/2020,16.2,11.9,21,,1.1,74.3
239,Sejong,10/12/2020,16,11.8,22.5,0.2,1.2,76.1
239,Sejong,10/13/2020,11.7,7.4,17.8,,1.1,68.1
239,Sejong,10/14/2020,11.6,7.4,19.4,,1.2,66.9
239,Sejong,10/15/2020,10.8,5.1,18,,1.1,55.5
239,Sejong,10/16/2020,10.8,6.3,15.7,,0.5,72.8
239,Sejong,10/17/2020,12.1,7.4,19.5,,1,68.9
239,Sejong,10/18/2020,11.4,4.7,19.4,,1,69.3
239,Sejong,10/19/2020,12.7,6.9,21.6,,0.8,69.1
239,Sejong,10/20/2020,12.9,7.6,21.1,,0.6,74.4
239,Sejong,10/21/2020,12.9,9.3,16.3,,0.6,78.4
239,Sejong,10/22/2020,12.7,9.5,18.1,,1.4,71
239,Sejong,10/23/2020,9.5,6.3,14.6,,1.8,55.4
239,Sejong,10/24/2020,8,1.8,13.4,,1.7,58.4
239,Sejong,10/25/2020,10.6,3,19.4,,1,66.9
239,Sejong,10/26/2020,11.3,5,18.8,,0.7,68.4
239,Sejong,10/27/2020,12.3,5.7,20.4,,0.7,72.6
239,Sejong,10/28/2020,13,8.6,20.2,,1.2,59.3
239,Sejong,10/29/2020,9.1,2.8,16.5,,0.9,53.4
239,Sejong,10/30/2020,10.2,3,18.6,,0.6,60.6
239,Sejong,10/31/2020,12.7,6.3,19.7,,0.8,60.8
239,Sejong,11/1/2020,11.9,11,12.8,5.1,1,86.1
239,Sejong,11/2/2020,10.7,4,16.6,,1.3,60.9
239,Sejong,11/3/2020,5.9,1.5,8.9,0.1,2.7,49.9
239,Sejong,11/4/2020,4,-2.1,10.7,,1.2,54.3
239,Sejong,11/5/2020,7.5,-0.7,15.1,,0.7,60.4
239,Sejong,11/6/2020,11.2,8.1,14,0.3,0.6,71.4
239,Sejong,11/7/2020,13.2,7.7,19.5,,1.1,64.3
239,Sejong,11/8/2020,8.9,4.7,14.9,,2.2,47.6
239,Sejong,11/9/2020,6.5,-1,11.5,,1.2,45.5
239,Sejong,11/10/2020,7.6,2.6,13.1,,1.5,51.4
239,Sejong,11/11/2020,7.9,1.1,16.1,,0.5,57.3
239,Sejong,11/12/2020,9.2,1.7,18.5,,0.6,58
239,Sejong,11/13/2020,9.7,3.6,16.8,,0.6,71.3
239,Sejong,11/14/2020,10.2,4.3,18.7,,0.7,69.8
239,Sejong,11/15/2020,11,4.8,18.6,,0.8,69.4
239,Sejong,11/16/2020,10.9,5.6,17.5,,0.5,74.5
239,Sejong,11/17/2020,15,10.3,19.4,2.9,0.8,73.1
239,Sejong,11/18/2020,15.8,12.6,18.6,3.3,0.8,91.1
239,Sejong,11/19/2020,15.8,10,22,32.1,2.4,81.5
239,Sejong,11/20/2020,5.8,3.9,10,,2.1,71.9
239,Sejong,11/21/2020,7.8,0.6,14.4,,1.6,61.4
239,Sejong,11/22/2020,7.1,4.3,9.6,6.3,1.6,77.5
239,Sejong,11/23/2020,3.3,-0.2,7.5,,1.7,57.5
239,Sejong,11/24/2020,4.1,-0.1,9.4,,1,47.6
239,Sejong,11/25/2020,4.7,-0.8,11.2,,1.1,61.8
239,Sejong,11/26/2020,6.2,2.1,11.6,,0.9,60.3
239,Sejong,11/27/2020,4.8,2.8,8.8,,1.5,61
239,Sejong,11/28/2020,2.3,0.7,5,,2,50.1
239,Sejong,11/29/2020,1.5,-0.8,4.2,,1.2,64.4
239,Sejong,11/30/2020,0.9,-3.2,6.1,,1.2,64.1
239,Sejong,12/1/2020,1,-3.7,7.4,,1,51
239,Sejong,12/2/2020,3.2,0,8.5,,1.2,42.3
239,Sejong,12/3/2020,1.5,-2.6,6,,1.4,50.5
239,Sejong,12/4/2020,-0.3,-5.4,5.5,,1,60.5
239,Sejong,12/5/2020,0,-3.7,5,,0.6,78.9
239,Sejong,12/6/2020,2.7,-2.1,9.1,,0.7,73.6
239,Sejong,12/7/2020,3.1,-0.6,7.3,,1.4,65.3
239,Sejong,12/8/2020,0.4,-3.1,5.7,,1,55.9
239,Sejong,12/9/2020,0.8,-5.8,6.5,,0.7,55.6
239,Sejong,12/10/2020,5.2,1.8,10.1,,0.7,62
239,Sejong,12/11/2020,5.9,2,10.6,,0.8,66.8
239,Sejong,12/12/2020,3.7,-1.9,7.8,,2,41.3
239,Sejong,12/13/2020,-0.1,-3,5.1,0.7,1.8,66.5
239,Sejong,12/14/2020,-5.3,-7.1,-2.8,,3.1,49.3
239,Sejong,12/15/2020,-6.2,-9.8,-2.2,,2.5,45.5
239,Sejong,12/16/2020,-6,-9,-1.7,,1.9,48.9
239,Sejong,12/17/2020,-4.2,-9.5,1.3,,1,56.8
239,Sejong,12/18/2020,-1,-3.9,3.3,0.3,1.9,60.9
239,Sejong,12/19/2020,-3.9,-7.3,0,,1.8,37.1
239,Sejong,12/20/2020,-3,-7.3,2.7,,1,50.8
239,Sejong,12/21/2020,-0.6,-6.4,4.7,,0.7,66.4
239,Sejong,12/22/2020,1.3,-3.5,7.3,,0.8,67.9
239,Sejong,12/23/2020,3,-3.1,8.2,,0.8,70.1
239,Sejong,12/24/2020,3.7,-0.4,9,,1.6,56.9
239,Sejong,12/25/2020,0.3,-3.2,4.9,0.3,1.2,59.8
239,Sejong,12/26/2020,1.2,-4.4,6.6,,0.8,70.5
239,Sejong,12/27/2020,2.9,-2,8.5,,0.4,76
239,Sejong,12/28/2020,5.1,-0.6,12.2,,0.7,64.8
239,Sejong,12/29/2020,0.4,-3.4,5.1,1.8,1.6,80
239,Sejong,12/30/2020,-8.5,-11.1,-3.4,0.4,3.3,64
239,Sejong,12/31/2020,-8.6,-13.8,-2.7,,1.3,67.8
239,Sejong,1/1/2021,-5.5,-10.8,-2.2,1.1,0.6,86.8
239,Sejong,1/2/2021,-4.5,-7.8,-0.2,,1.2,64.8
239,Sejong,1/3/2021,-4.6,-9.2,-1,,0.8,59.1
239,Sejong,1/4/2021,-3.4,-9,1.3,,0.7,60.9
239,Sejong,1/5/2021,-3.7,-8.6,-0.8,,2.4,55.1
239,Sejong,1/6/2021,-6.3,-11.2,-2.8,2.4,1.2,64.6
239,Sejong,1/7/2021,-12,-15.4,-4.2,1,3.6,52.8
239,Sejong,1/8/2021,-14.3,-17.9,-9.9,,1.3,54
239,Sejong,1/9/2021,-12.5,-19.1,-7.7,,1.1,61.8
239,Sejong,1/10/2021,-9,-15.6,-3.3,,0.7,59.8
239,Sejong,1/11/2021,-6.9,-10.6,-3.5,,0.5,67.1
239,Sejong,1/12/2021,-2.4,-7.6,2.7,0.7,1,75.4
239,Sejong,1/13/2021,2.6,-5,9.3,,1.1,79.4
239,Sejong,1/14/2021,2.7,-2.9,8.8,,0.9,49.6
239,Sejong,1/15/2021,5.3,-0.3,12.4,,1.5,64
239,Sejong,1/16/2021,-2,-5.4,2,,2,54.9
239,Sejong,1/17/2021,-3.7,-8.4,0.7,,1.3,57.6
239,Sejong,1/18/2021,-2.4,-5.3,3.6,2.1,1.9,70
239,Sejong,1/19/2021,-5.6,-10.5,-0.7,,1.1,43.6
239,Sejong,1/20/2021,-1.3,-8.8,6.9,,0.5,49.9
239,Sejong,1/21/2021,3.8,-0.9,8.6,6.8,0.6,67.9
239,Sejong,1/22/2021,6.1,4.1,8.3,2.2,0.7,94
239,Sejong,1/23/2021,8.1,4.7,11.9,,1.9,72.3
239,Sejong,1/24/2021,7.4,2.3,12.6,,1,60.4
239,Sejong,1/25/2021,7.8,2.3,13.4,,1.1,58.5
239,Sejong,1/26/2021,5.2,3.5,7.1,3.5,0.9,82.4
239,Sejong,1/27/2021,2.5,-0.5,6.8,,1.7,45
239,Sejong,1/28/2021,-2.4,-7.1,4.5,2.2,2.5,57.5
239,Sejong,1/29/2021,-6.7,-9.5,-3,,2.5,49.8
239,Sejong,1/30/2021,-0.3,-8.7,8.4,,1.3,54
239,Sejong,1/31/2021,3.8,-4.8,11.4,,0.8,59.4
239,Sejong,2/1/2021,6.2,1.5,10.9,7.5,1.3,77.6
239,Sejong,2/2/2021,-3.4,-5.3,1.7,,2.7,43.5
239,Sejong,2/3/2021,-2.4,-9.7,2.9,0.8,1.6,56.5
239,Sejong,2/4/2021,-1.5,-5,1.6,2,1.6,47.6
239,Sejong,2/5/2021,0.3,-6.5,7.1,,0.8,52.9
239,Sejong,2/6/2021,5.5,-1.3,10.3,,1.3,66.1
239,Sejong,2/7/2021,4.9,-1,10.6,,1.7,61.5
239,Sejong,2/8/2021,-2.2,-4.4,0.6,,2.4,42
239,Sejong,2/9/2021,-0.9,-8.1,5.7,,1.1,49.8
239,Sejong,2/10/2021,1.8,-4.6,8.8,,0.8,65.5
239,Sejong,2/11/2021,4.7,-0.7,10.8,,0.6,62.9
239,Sejong,2/12/2021,6.4,-0.1,14.4,,0.7,52.1
239,Sejong,2/13/2021,7,-0.6,15.7,,0.5,42.4
239,Sejong,2/14/2021,8.5,3.9,14,0.6,0.6,57.6
239,Sejong,2/15/2021,2.3,-2.5,8.5,0.5,2.2,61.4
239,Sejong,2/16/2021,-3.7,-6.5,2.3,2.7,2,59.4
239,Sejong,2/17/2021,-7.1,-8.8,-5.3,0.1,3.3,50.5
239,Sejong,2/18/2021,-4.8,-9.3,-0.3,0.2,2,55.5
239,Sejong,2/19/2021,1.8,-7.4,8.9,,1.7,62.4
239,Sejong,2/20/2021,10.7,6,16.8,,2.3,57.9
239,Sejong,2/21/2021,14,4.8,22,,2.6,47.9
239,Sejong,2/22/2021,10.4,1,18.6,,2.7,44.9
239,Sejong,2/23/2021,1.2,-2.8,7.3,,2,33.6
239,Sejong,2/24/2021,3.4,-2.3,10.4,,0.8,30.8
239,Sejong,2/25/2021,4.2,-0.5,7.7,,0.8,51.4
239,Sejong,2/26/2021,8.4,2.4,14.8,,1.8,38.8
239,Sejong,2/27/2021,7.9,3.7,11.9,,2.9,45.6
239,Sejong,2/28/2021,7.1,1.3,12.9,,1.5,59.6
239,Sejong,3/1/2021,7.5,1.6,11.3,63.3,1.9,92.6
239,Sejong,3/2/2021,2.6,0,6.9,,1.9,72.6
239,Sejong,3/3/2021,3.7,-2.3,9.8,,0.9,60.3
239,Sejong,3/4/2021,5.1,1.2,9.5,2.3,0.7,75.6
239,Sejong,3/5/2021,7.6,0.9,16.5,,1.1,71.8
239,Sejong,3/6/2021,6.6,3.4,14.1,,2.2,70.6
239,Sejong,3/7/2021,6.1,3.7,11.3,,1.8,65.5
239,Sejong,3/8/2021,6.6,0.9,13.6,,1,62
239,Sejong,3/9/2021,6.4,0.1,13.4,,1.2,57.8
239,Sejong,3/10/2021,8.6,-0.4,17,,1.1,47.8
239,Sejong,3/11/2021,9.9,2.1,17.8,,1.2,46.8
239,Sejong,3/12/2021,8.2,6.8,9.8,6.4,1.5,77.4
239,Sejong,3/13/2021,8.4,2.8,15,,1.3,68.1
239,Sejong,3/14/2021,8.4,2.3,14.6,,1.2,68.3
239,Sejong,3/15/2021,11,3.1,16.9,,1.2,59.8
239,Sejong,3/16/2021,10,3.4,15.5,0.2,2.2,47
239,Sejong,3/17/2021,8.3,0.1,18.2,,1.1,45
239,Sejong,3/18/2021,11.5,3.1,19.5,,1.2,50
239,Sejong,3/19/2021,13.2,9.6,17.8,,2.9,48.1
239,Sejong,3/20/2021,8.2,6.2,11.9,5.4,1.4,84.5
239,Sejong,3/21/2021,5.8,3.8,10,,2.4,62.8
239,Sejong,3/22/2021,6.1,0.8,12.3,,1.9,47
239,Sejong,3/23/2021,8.8,0.8,17,,1.5,58.1
239,Sejong,3/24/2021,10.5,2.8,18.2,,1.3,49
239,Sejong,3/25/2021,12.2,4.3,21.1,,1.1,52.9
239,Sejong,3/26/2021,13,4,21.7,,0.9,48.8
239,Sejong,3/27/2021,12,8.6,14.8,20,1,71
239,Sejong,3/28/2021,9.6,8.6,14.5,2.2,1.8,89.5
239,Sejong,3/29/2021,11.7,7.7,17,,1.7,51.9
239,Sejong,3/30/2021,11.7,5,18.8,,1.5,35.6
239,Sejong,3/31/2021,13.7,3.8,23.3,,0.8,33.9
239,Sejong,4/1/2021,15.6,11.2,20.7,,3.4,34.3
239,Sejong,4/2/2021,17.1,12,22.3,,2.8,43
239,Sejong,4/3/2021,15.8,14.3,17.7,27.3,1.3,79.4
239,Sejong,4/4/2021,11.2,9.2,14.3,5.9,2,78.4
239,Sejong,4/5/2021,11.2,4.2,17.5,,1.3,41.1
239,Sejong,4/6/2021,12.7,5.5,19.8,,1.7,44.5
239,Sejong,4/7/2021,13.4,5,21.9,,1.7,42.4
239,Sejong,4/8/2021,12.4,5.2,19.1,,1.9,34.9
239,Sejong,4/9/2021,11.7,4.2,18.9,,1.9,44
239,Sejong,4/10/2021,12.1,6.5,19.9,,1.8,46.6
239,Sejong,4/11/2021,14.6,5.7,22.5,,1,46.6
239,Sejong,4/12/2021,13.2,11.9,16.1,18.2,1.2,72.1
239,Sejong,4/13/2021,10.2,3.9,16.2,1.1,2,71.3
239,Sejong,4/14/2021,9,1.3,15.9,,1.9,46.3
239,Sejong,4/15/2021,10.4,0.7,18.3,,1.1,46.1
239,Sejong,4/16/2021,10.9,7.4,15.2,0.3,1.2,73.1
239,Sejong,4/17/2021,9.5,6.2,16.3,,1.8,58.8
239,Sejong,4/18/2021,10.3,5.9,16.5,,2,50.3
239,Sejong,4/19/2021,12.1,3.1,21.6,,1.5,56.1
239,Sejong,4/20/2021,14.6,5.7,24.3,,1.1,49.3
239,Sejong,4/21/2021,18.5,8.9,28.7,,0.9,37.8
239,Sejong,4/22/2021,21.3,14,29.8,,1.6,29.6
239,Sejong,4/23/2021,18.8,15.4,21.8,0,3,26.9
239,Sejong,4/24/2021,17.5,13.3,24,,2,31.3
239,Sejong,4/25/2021,17.2,8.7,24.2,,1.7,46.5
283,Gyeongbuk,4/1/2020,11.7,7.4,18,0,2.8,68.6
283,Gyeongbuk,4/2/2020,10.6,1.7,19.8,,2.3,53.6
283,Gyeongbuk,4/3/2020,12.8,4.4,20.5,,2.8,40.3
283,Gyeongbuk,4/4/2020,10.1,2.2,19.8,,3.5,54
283,Gyeongbuk,4/5/2020,8,0.7,16.9,,2.2,53.6
283,Gyeongbuk,4/6/2020,10.3,-1,20.1,,1.9,48
283,Gyeongbuk,4/7/2020,14.3,6.1,21.2,,3.3,36.4
283,Gyeongbuk,4/8/2020,10.7,5,18.9,,3.6,51.3
283,Gyeongbuk,4/9/2020,9.7,1.2,17.8,,3.1,56.4
283,Gyeongbuk,4/10/2020,9.7,5.2,15.4,0,2,56.8
283,Gyeongbuk,4/11/2020,9.6,2.7,15.1,0.5,1.5,71.3
283,Gyeongbuk,4/12/2020,9.4,6.1,14.1,7,3.4,78.4
283,Gyeongbuk,4/13/2020,9.2,3.6,16.2,0.3,5,54.3
283,Gyeongbuk,4/14/2020,12.4,-0.2,23.6,,2.9,44.9
283,Gyeongbuk,4/15/2020,13.5,3.4,23.3,,3.2,48.5
283,Gyeongbuk,4/16/2020,12.3,9.2,16.5,,3.7,65.1
283,Gyeongbuk,4/17/2020,10.6,8.3,13,14,0.9,92.5
283,Gyeongbuk,4/18/2020,12.7,7.5,19.5,0.1,2.6,77
283,Gyeongbuk,4/19/2020,11.2,9.7,14.1,30.5,1.8,86.8
283,Gyeongbuk,4/20/2020,14.1,10,20.4,1,3,67.9
283,Gyeongbuk,4/21/2020,11.7,6.3,18,,5.3,37.1
283,Gyeongbuk,4/22/2020,8.6,3.4,14.2,,5,35.9
283,Gyeongbuk,4/23/2020,10,3.6,15.7,,4.1,39
283,Gyeongbuk,4/24/2020,11.2,3.5,18.1,,3.8,34.6
283,Gyeongbuk,4/25/2020,16.5,5.4,22.9,,4.8,41
283,Gyeongbuk,4/26/2020,12,6.8,19.7,,2.5,63.3
283,Gyeongbuk,4/27/2020,12,3.7,19.7,0,2.8,63.8
283,Gyeongbuk,4/28/2020,13.8,4.5,21.9,,2.8,52.3
283,Gyeongbuk,4/29/2020,16,6.3,26.5,,2.6,47.5
283,Gyeongbuk,4/30/2020,18.3,6.4,27,,3.1,52.8
283,Gyeongbuk,5/1/2020,21.8,12.1,29.9,,3.1,66.6
283,Gyeongbuk,5/2/2020,22.1,15,30.3,,3,61.8
283,Gyeongbuk,5/3/2020,17.4,15.2,20.4,4.5,2.1,90.8
283,Gyeongbuk,5/4/2020,19.4,14.1,29.3,,3.4,76.9
283,Gyeongbuk,5/5/2020,16.4,13.7,22.1,0.1,2,74.9
283,Gyeongbuk,5/6/2020,16.1,11.3,22.4,,2.8,75.8
283,Gyeongbuk,5/7/2020,14.4,8.6,21.8,,2.7,66.4
283,Gyeongbuk,5/8/2020,16.8,6.1,25.4,0.2,2.4,68.6
283,Gyeongbuk,5/9/2020,17,14.9,19.5,18,2.9,94.6
283,Gyeongbuk,5/10/2020,19.3,15.9,23.9,,3,69.3
283,Gyeongbuk,5/11/2020,20.8,13.6,28.6,,3.3,48.9
283,Gyeongbuk,5/12/2020,19.9,13.2,26.5,,3.9,46
283,Gyeongbuk,5/13/2020,18.9,12.9,25.4,,4.5,40.3
283,Gyeongbuk,5/14/2020,19.6,9.2,29.1,,2.2,46.1
283,Gyeongbuk,5/15/2020,15.7,14.5,18.7,14,1.5,86.1
283,Gyeongbuk,5/16/2020,18.3,14.7,25.9,0.1,2.4,83.6
283,Gyeongbuk,5/17/2020,20.4,16,27.7,,1.9,80.1
283,Gyeongbuk,5/18/2020,18.7,16.5,21.3,0.5,1.8,83.5
283,Gyeongbuk,5/19/2020,15.8,12.9,19.8,2.5,3.3,68.9
283,Gyeongbuk,5/20/2020,14.4,10.4,21.3,,2.8,65.3
283,Gyeongbuk,5/21/2020,15.1,10.9,22,,1.7,70.8
283,Gyeongbuk,5/22/2020,15.4,10.7,21.7,,1.9,74.5
283,Gyeongbuk,5/23/2020,18.2,11.4,27.1,,1.6,74.6
283,Gyeongbuk,5/24/2020,20.9,13.1,28.7,,2.4,70.4
283,Gyeongbuk,5/25/2020,20.3,14.2,25.9,,1.6,67.8
283,Gyeongbuk,5/26/2020,20.4,15,27,,1.7,68.1
283,Gyeongbuk,5/27/2020,19.9,14.4,27.7,,2.4,55.1
283,Gyeongbuk,5/28/2020,19.7,11.5,28.6,,2.3,57.6
283,Gyeongbuk,5/29/2020,19.8,12,27.8,,1.8,59.3
283,Gyeongbuk,5/30/2020,19.8,11.8,27.4,,1.9,59.8
283,Gyeongbuk,5/31/2020,20.9,13.8,27.6,,2.3,68.1
283,Gyeongbuk,6/1/2020,23.6,18.1,29.5,,3.4,50.5
283,Gyeongbuk,6/2/2020,22.9,15.5,31.1,,2.4,41.6
283,Gyeongbuk,6/3/2020,23.4,15.6,30.7,,1.9,61.6
283,Gyeongbuk,6/4/2020,26.7,18.7,35.6,,2.3,62.8
283,Gyeongbuk,6/5/2020,24,18.8,30.9,0,3.5,68.3
283,Gyeongbuk,6/6/2020,20,15.9,24.7,,2.7,76.4
283,Gyeongbuk,6/7/2020,21.8,14.9,30.6,,1.9,58.8
283,Gyeongbuk,6/8/2020,24.7,14.8,34.2,,2.1,53.3
283,Gyeongbuk,6/9/2020,26,17.2,35.4,,2.3,54.9
283,Gyeongbuk,6/10/2020,26.4,18.1,33.9,0,2.4,63.3
283,Gyeongbuk,6/11/2020,25,20.7,31.1,15.5,1.8,79.1
283,Gyeongbuk,6/12/2020,25,20.1,31.7,51.5,1.4,82.1
283,Gyeongbuk,6/13/2020,24.3,19.9,30.2,12,1.9,82.5
283,Gyeongbuk,6/14/2020,25.4,23.3,30.4,33.5,2.4,80.5
283,Gyeongbuk,6/15/2020,24.8,19.1,30.9,,2.9,61
283,Gyeongbuk,6/16/2020,23,17.8,29.4,,2.1,62.3
283,Gyeongbuk,6/17/2020,21.9,16,27.9,,1.7,69.5
283,Gyeongbuk,6/18/2020,18.6,17.3,21,11.5,1.8,91.8
283,Gyeongbuk,6/19/2020,21.4,18.1,25.8,0,3,78.9
283,Gyeongbuk,6/20/2020,21.9,17.4,28.5,,1.5,76
283,Gyeongbuk,6/21/2020,20.7,15.7,27,,1.3,77.9
283,Gyeongbuk,6/22/2020,23.4,14.7,32.1,,1.4,70.1
283,Gyeongbuk,6/23/2020,24.4,17.2,31.8,,1.6,67.1
283,Gyeongbuk,6/24/2020,22.2,18.4,26.5,4,1.5,83.8
283,Gyeongbuk,6/25/2020,23.1,20.7,27.4,1,2.2,89.8
283,Gyeongbuk,6/26/2020,24.9,20.5,30.2,,2.1,71.4
283,Gyeongbuk,6/27/2020,25.6,20.4,31.8,,1.3,71.1
283,Gyeongbuk,6/28/2020,24.5,19.6,31.3,,2.6,75.9
283,Gyeongbuk,6/29/2020,22,18.8,26.3,47,1.7,88.6
283,Gyeongbuk,6/30/2020,24,20.3,28,10,4.2,74.4
283,Gyeongbuk,7/1/2020,21.5,18.1,27.1,4.5,2,81
283,Gyeongbuk,7/2/2020,22.4,17.4,28.8,,1.6,76.1
283,Gyeongbuk,7/3/2020,20.3,17.5,23.3,3,1.9,85.6
283,Gyeongbuk,7/4/2020,20.5,18.2,23.6,0.5,2.2,85.4
283,Gyeongbuk,7/5/2020,22.9,17.5,28.8,,1.4,81.4
283,Gyeongbuk,7/6/2020,23.2,18.6,27.8,,1.5,86.6
283,Gyeongbuk,7/7/2020,26.2,21.3,32.3,2.5,1.5,78.9
283,Gyeongbuk,7/8/2020,24.6,20.9,30.7,0,1.7,80
